Temperature(°C),Pressure(bar),FlowRate(L/min),Vibration(mm/s),FillHeight(mm),PowerConsumption(kW),CO2_Level(ppm),Humidity(%),Label,ErrorCode
31.37951261,2.870578425,177.2621966,0.363673035,249.760567,2.890003307,440.0963496,50.86125522,0,E000
27.32145281,2.97200533,160.0607184,0.225637884,246.6218337,3.209228955,355.4134408,48.18188098,0,E000
39.31649929,2.015110684,174.3012243,0.415248404,245.5226867,3.142258765,350.3929321,45.321598,0,E000
35.7954904,2.304310276,157.4910708,0.226307108,269.2867463,3.384987316,417.658337,55.01624977,1,E005
30.31200085,2.009038469,147.8517721,0.349341264,246.1376196,3.377848935,385.6178534,51.21415271,0,E000
36.80589885,2.839338492,151.08277,0.521477381,245.3342653,2.925902812,414.1619999,49.31030493,0,E000
29.5850279,2.130652344,163.308578,0.546804643,250.8079683,3.032226942,443.7525987,49.4152225,0,E000
53.43981862,2.41843396,172.0577307,0.415480074,248.0015988,3.013747614,371.7614024,57.3559482,1,E001
33.39200125,2.256530062,146.5116396,0.472512844,248.2450665,3.113163417,439.2112016,53.25443285,0,E000
33.09786194,2.170249426,148.1047528,0.567321097,253.5827972,-15.33493936,370.918613,54.39819483,1,E006
41.64885282,2.780761586,140.8970356,0.44031686,245.1282165,3.370081126,361.8655703,48.04730906,0,E000
42.92671637,2.496695423,146.0578209,0.50605954,251.8953421,3.168452806,432.626915,52.21576691,0,E000
25.33175658,2.213511366,161.5209082,0.251628499,251.0168661,2.908746198,440.4473927,51.22617194,0,E000
37.30014453,2.118336191,160.3941604,0.441298169,254.4331011,2.815688426,400.50578,50.65229409,0,E000
44.03623571,2.081149179,146.7026616,0.534097624,246.2580234,3.599604152,398.5566202,49.43988938,0,E000
42.3611338,2.264635027,159.4007195,0.454442254,249.435997,3.210513201,383.1906285,59.00286469,0,E000
25.53064408,2.054332035,177.5827436,0.268954545,252.5079023,3.035202711,437.4989495,45.87069506,0,E000
36.4012234,2.636177365,164.6051656,0.541326875,253.9961249,2.967914274,352.0236233,50.87542163,0,E000
27.97325456,2.088604714,156.4911891,0.586243933,246.6471775,2.846637763,386.8374508,58.42065683,0,E000
32.27259205,2.92808364,166.9597683,0.215360351,249.9794859,3.28520978,385.0470202,53.35828567,0,E000
30.00485796,2.663789686,150.441941,0.328293433,250.7189752,3.073812474,420.5936618,49.92528111,0,E000
41.66387309,2.045167756,166.1303184,0.325630951,246.9212933,17.21806572,381.5256257,52.69441122,1,E006
42.37809969,2.70546083,171.0093816,0.434261734,245.1067013,3.109704407,357.3963187,58.01742753,0,E000
40.46946251,2.408151691,175.036197,0.580201425,247.4099626,3.513026132,391.4200554,58.18593007,0,E000
40.10274511,2.316946588,142.0248989,0.585093034,246.9710604,2.976087864,383.9087613,51.37301891,0,E000
44.43564165,2.224615612,142.5025937,0.347300043,248.1003402,3.283407613,435.8813915,48.10261557,0,E000
43.59395305,2.265046428,179.0137253,0.330488203,247.0056466,3.594530991,445.3435825,58.28885506,0,E000
44.99435347,2.048142836,147.2473312,0.432974031,253.6162495,3.368167879,435.2365349,45.73580359,0,E000
30.30404735,2.794197331,149.9867581,0.221986523,251.0380308,3.49258179,428.0944819,49.91320906,0,E000
39.82241299,2.458523009,176.0105644,0.492749095,252.2861516,3.013102113,352.5371488,48.02556836,0,E000
34.96883681,-11.82665741,154.5128012,0.445243038,253.7821631,3.564376792,408.3612216,45.63886431,1,E002
32.14315179,2.651864948,185.3435324,0.583586938,248.4444131,2.951823115,435.0707792,55.54348924,1,E003
39.75793833,2.260157791,177.1452225,0.430617996,249.8199492,3.041467729,426.4245621,52.28243837,0,E000
32.77116203,2.828555598,141.0139442,0.276424856,245.7451046,2.826734396,382.8845288,54.40374419,0,E000
27.70332578,2.844871348,150.4963351,0.325137851,250.5561715,3.410122792,439.5719175,48.65181018,0,E000
31.97736533,2.505455118,164.0364802,0.228027478,251.0946776,2.818767217,435.904633,58.6404049,0,E000
26.70699336,2.077649335,150.035164,0.335402752,250.1457112,3.401921963,354.0278163,46.36963316,0,E000
37.66202915,2.204035635,163.1725787,0.208738685,245.8337905,2.809655948,404.5362852,57.73606312,0,E000
37.441734,2.65222426,168.3775546,0.325664826,251.0417394,3.21372029,370.2273182,49.95466508,0,E000
27.7377126,2.956799815,171.9913346,0.242318608,246.7127341,3.576458666,396.9282278,59.14744692,0,E000
41.27590039,2.042024675,150.0467707,0.462203989,253.8775152,3.148838638,448.2044623,49.03195644,0,E000
32.82163073,2.882993825,147.4849708,0.392997224,246.5294319,3.252601251,375.0731826,45.96998316,0,E000
32.18466739,2.154828613,149.6466086,0.411271089,245.4032524,3.376531564,417.983676,51.32009725,0,E000
42.81054561,2.668572647,157.0994582,0.476711056,252.0794783,3.128837755,435.5314464,46.51333203,0,E000
36.97316968,2.506141863,153.06557,0.332970677,249.6435025,3.577783767,382.1462478,51.26184107,0,E000
25.96424078,2.491095729,165.4258129,0.342477577,245.1394902,3.252365093,385.5339708,54.3170011,0,E000
42.37198256,2.126264742,167.032917,0.490130556,248.862364,3.389023919,374.5290094,50.33174195,0,E000
28.11989041,2.105664684,172.2666021,0.242649448,252.9969186,3.386662327,370.5182833,56.3449768,0,E000
31.83957979,2.152787274,163.2958642,0.44094567,246.9380424,2.95726927,458.6492161,57.57288052,1,E007
38.43146391,2.831373514,164.0979777,0.494091407,249.70785,3.257056012,436.774739,59.97460396,0,E000
42.8409311,2.642325526,171.7037925,0.375825177,248.8348112,3.084774713,360.3576566,55.0539553,0,E000
33.35533564,2.447673425,145.4086925,0.348922839,251.272584,3.227222184,393.8332776,47.9919403,0,E000
29.57285611,2.582806835,143.3651065,0.330695556,251.9386334,3.580856469,372.8987185,58.69868429,0,E000
43.2972878,2.784896977,158.7227622,0.236530294,251.4604694,3.145474954,435.2983969,55.05278201,0,E000
25.26003847,2.284274093,157.3108594,0.394116254,248.4397964,3.19066793,423.1345095,55.11039269,0,E000
38.00651373,2.276319108,144.7656269,0.424857902,245.6353572,2.811959977,435.1438696,58.98743812,0,E000
41.51633501,2.866770355,168.8062984,0.248192729,253.7888115,3.248193171,426.918679,56.94822831,0,E000
43.30387423,22.56476087,166.6971202,0.588765652,253.32478,3.016665712,392.743567,48.57588663,1,E002
42.51771443,2.524285983,156.330671,0.323872226,247.9711716,3.044642066,438.4803081,75.04584512,1,E008
28.56071934,2.84592144,170.2501517,0.207860593,249.3829861,3.474742237,442.4316355,52.31921864,0,E000
27.84926296,2.640638921,170.9182685,0.455243808,250.8805477,2.983529593,460.0228432,58.79338294,1,E007
29.21324378,2.092066986,179.4758378,0.474436462,246.2665587,3.21727961,375.369683,49.88203483,0,E000
40.96590358,2.259296759,146.939842,0.430595561,250.7397518,3.578953708,379.4648903,45.56996756,0,E000
44.73030498,2.42203426,148.4127423,0.574470626,248.672777,3.310344392,383.9528919,48.73060734,0,E000
25.83145718,2.062526296,155.0821572,0.517015907,245.9761876,3.283952651,356.5192802,53.5711709,0,E000
41.71960241,2.532420682,179.6043538,0.219717797,250.1711793,3.323696955,414.6946708,54.52536849,0,E000
33.50872877,2.166860202,153.6527458,0.465143915,248.9729129,2.812514636,359.1896092,54.58048642,0,E000
10.08657419,2.551241318,148.2669175,0.336132603,250.9687929,3.539897804,442.037635,49.31858857,1,E001
26.1511752,2.984110319,148.3623749,0.411482928,253.9508517,2.926000438,446.2291542,48.01461049,0,E000
42.9357682,2.005505799,159.7014152,0.501930983,247.7821719,3.210575981,367.3373157,46.11258945,0,E000
42.94260933,2.432564499,146.6572831,0.327570286,249.3216726,3.371113175,351.3122126,28.30236128,1,E008
32.40944206,2.607905214,166.8953537,0.518231351,248.9037645,3.325955462,445.4637513,54.72252073,0,E000
36.85901703,2.944736259,149.3426944,0.250749131,245.9476847,3.243845407,431.1021689,57.81023296,0,E000
38.03333651,2.709320828,145.4920013,0.297249812,252.9438423,3.397003915,431.7498257,54.80699264,0,E000
32.86195449,2.48097289,174.8267614,0.261808332,254.8432198,2.971795602,433.8657154,59.83611698,0,E000
26.20704168,2.783759842,176.827656,0.402046222,250.2983389,3.082403801,435.4565169,50.40567182,0,E000
30.74076266,2.353050392,174.3644703,0.455289766,253.9510003,3.42612125,442.1727421,55.11661607,0,E000
34.30411225,2.548419163,166.6770979,0.508907023,250.7182877,2.816408735,442.2131326,51.17019373,0,E000
41.00713016,2.068713678,173.9019053,0.418033365,247.4150623,3.209521697,355.174548,56.94518663,0,E000
27.8184845,2.737357077,158.2068797,0.283638946,248.9283908,3.535230622,397.1082851,58.16637513,0,E000
34.12139968,2.692161342,173.4847851,0.56512032,247.1526905,3.229933551,351.8456419,49.44036827,0,E000
32.37052687,2.167321304,178.0954701,0.497900293,245.9896862,3.283690171,400.7784187,59.92579129,0,E000
30.69680989,2.943075838,174.5863569,0.48690475,250.6632288,3.228953823,440.5078128,55.89662037,0,E000
41.99294781,2.892302498,156.6877367,0.43511938,245.49781,2.885962573,427.6151864,52.25031455,0,E000
41.77796173,2.883464763,163.4235074,0.570634153,246.7884107,3.079889355,417.574676,47.51421384,0,E000
37.32505654,2.907639293,168.6144256,0.478347872,269.4948292,3.442964339,447.9233083,56.92988031,1,E005
31.50366644,2.895117741,163.7136072,0.576533757,254.3173142,3.176259238,360.8123352,53.83907642,0,E000
39.7374749,2.723443662,161.0019736,0.298539299,248.9688939,3.308474786,373.9488715,48.75816636,0,E000
40.80060873,2.814939729,178.8984556,0.371932503,253.7325436,2.947465079,432.5608673,53.06756735,0,E000
32.84987113,2.727056762,144.2160551,0.342708196,249.8112569,3.307244045,363.3399235,50.93504871,0,E000
36.68628624,2.653162791,175.4472709,0.383737462,247.0782384,2.809111734,393.9448223,51.84158099,0,E000
35.85106488,2.191964009,161.495817,0.311586175,228.9187796,2.823674883,388.0945763,51.1130157,1,E005
37.89157792,2.1374155,142.6192553,0.548616806,252.307349,-9.768670043,363.5744184,55.60740441,1,E006
36.24593632,2.76651505,178.1248046,0.531032487,247.2806182,3.512533341,393.6351194,46.93775877,0,E000
41.44961127,2.259576449,149.5927981,0.326374329,254.3213392,3.100767928,350.0157745,56.50067512,0,E000
34.16505781,2.806403617,161.2581966,0.227214926,251.2921919,3.488807057,359.1011807,56.45086018,0,E000
25.44689868,2.808715397,159.6455414,0.322735252,246.0193191,2.850177273,332.928944,58.78085624,1,E007
30.53655594,2.075583614,158.429344,0.216432946,249.0229468,3.065659113,362.2288721,45.54854719,0,E000
42.24085302,2.065694859,149.4769598,0.40389043,254.4409479,3.512659305,420.2627106,51.60804972,0,E000
25.74015269,2.747444407,167.1018322,0.350388489,247.0046905,2.862619585,429.5973244,51.78153309,0,E000
38.1777094,2.29238311,175.4987576,0.582070064,252.935374,2.98722254,379.8803064,49.46015621,0,E000
31.46743124,2.997182354,158.9374264,0.498159096,254.3153505,3.294045851,386.3627749,54.84619701,0,E000
37.00041096,2.947090667,166.8405192,0.401487774,249.4912341,3.588822343,371.2370655,53.424488,0,E000
28.05718278,2.043739072,144.1137037,0.494972577,248.8353451,3.456369032,446.9526523,56.68656281,0,E000
43.82929618,2.051956578,159.7127834,0.30671782,252.1112182,2.810205184,354.6579942,56.65247054,0,E000
28.71051031,2.042422298,172.4778494,0.314511945,254.7304535,3.310257743,428.5800465,45.99736193,0,E000
26.48089303,2.437603124,161.4374032,0.234682627,246.9110562,2.938256041,433.0182967,58.75532568,0,E000
35.28468877,2.996696854,164.9845619,0.299897672,247.1353748,3.425084975,429.0407476,45.31537211,0,E000
44.96606311,2.181487125,144.8153186,-14.71540587,251.6144084,3.47833933,425.1826388,51.7453451,1,E004
34.3738632,2.468767965,141.030784,0.537491517,246.9378913,3.105566415,389.462907,57.48338671,0,E000
41.83657554,2.900083183,167.0544427,0.344486424,251.1268434,3.541893128,371.4753666,48.60484321,0,E000
43.4374847,2.801537112,146.6942813,0.320386528,248.2700677,3.343641469,351.1765094,57.6952317,0,E000
30.38486462,2.121025,166.3769185,0.215602568,247.7960143,3.185019161,415.0878837,48.82846825,0,E000
35.81270243,2.906254581,152.701988,0.583255248,254.5902418,3.184628935,423.9124667,46.95680231,0,E000
27.48594447,2.030955791,145.7312583,0.571505368,252.869758,3.477243458,410.9222663,47.33514188,0,E000
37.36509543,2.823790384,166.9236852,0.252128173,249.691775,3.114360612,419.7461267,45.2425431,0,E000
42.32352292,2.216038183,179.9051319,0.239797868,249.2631829,3.276946136,366.7195855,52.16815958,0,E000
37.13430093,2.956047144,178.5391979,0.350328488,254.0403499,3.204132569,381.4785624,55.82444454,0,E000
25.42538822,2.635954707,169.2348138,0.578474758,245.1363985,3.563558156,435.2214207,46.28053169,0,E000
42.10921168,2.114095785,166.4765453,0.284387956,253.6685521,3.202454658,383.0632955,56.57714664,0,E000
35.40136042,2.259813209,168.6040065,0.559699567,249.4885137,3.098920237,428.7325837,49.08669662,0,E000
43.76470645,2.044292721,169.9897103,0.228569108,249.672958,-4.316466946,362.5897977,51.79179955,1,E006
33.20765846,2.661370611,178.9353048,0.520736067,247.3097931,3.349971843,440.8034876,51.43127113,0,E000
37.51719831,2.081725346,175.3834755,0.250257397,251.1781319,2.835904813,365.9283037,59.55114928,0,E000
43.99922368,2.209185465,163.0237371,0.327526929,245.4476839,2.97689861,426.1349656,55.91783802,0,E000
37.90944592,2.498255682,151.6584365,0.563838156,250.3769213,2.871860602,395.5946186,46.5387684,0,E000
29.48538619,2.368309531,171.9092905,0.5848234,246.9152132,3.141273521,378.8666303,57.30089049,0,E000
30.3405654,2.577122586,156.0125134,0.502770738,248.8140881,3.10111003,386.312871,51.39001216,0,E000
41.15691884,2.664219385,164.0378194,0.568015266,250.0973551,3.188275918,380.9569352,58.49009114,0,E000
30.15365777,2.179364682,168.7487245,0.307544618,246.2027096,3.487189113,433.2758668,48.5239379,0,E000
37.22908471,2.386540507,169.2099676,0.276926309,253.9476199,3.252059033,398.0266926,57.20975962,0,E000
29.40972418,2.073081562,159.527107,0.297377047,252.0605811,3.198205251,395.8066939,55.39363727,0,E000
39.9867036,2.400325183,143.3095474,0.507400043,246.6870103,2.813101525,463.6738077,58.37499053,1,E007
35.20384518,2.903732536,143.2729331,0.467443037,245.1408129,3.303926842,467.1779993,52.97493709,1,E007
44.53014381,2.961745377,179.1634019,20.42885719,253.9236023,3.13274611,428.4777108,58.68101768,1,E004
39.38978901,2.2802653,168.5798461,7.232110853,254.3213007,3.16185134,423.4447278,52.51530858,1,E004
41.84237846,2.241893828,150.637138,0.504013961,252.0286644,3.044461167,438.7818115,51.98950122,0,E000
36.53807769,2.560660094,158.3329438,0.234786808,250.8577827,3.001655909,414.1775404,49.11260786,0,E000
27.39524264,2.941725712,156.447619,0.265446482,248.3966062,3.387136296,362.8813074,48.85112402,0,E000
41.55439496,16.35451301,145.3387602,0.314982845,249.928759,3.306626811,368.3230719,45.13299417,1,E002
36.10863411,2.852263874,148.9070432,0.27529288,250.1849297,3.466619444,411.0513164,53.43423754,0,E000
33.235291,2.096892161,134.225373,0.598496839,252.365572,2.869960125,352.024938,55.789317,1,E003
26.77405068,2.293488823,146.1559962,0.300929098,249.0451952,3.372931631,444.2343508,54.82357953,0,E000
35.14469617,2.24755977,151.558741,0.28471926,246.9258163,3.495924747,377.4054207,50.08542825,0,E000
44.75444779,2.546577142,166.7687612,0.404775452,250.3552192,3.104120114,363.8775884,59.73396842,0,E000
37.66302751,2.631418921,173.801586,0.543592219,251.4662113,3.588165861,361.4291286,47.82592151,0,E000
32.77354579,2.454377335,151.0115285,0.446648791,245.7190672,2.936424312,418.152603,59.51718205,0,E000
33.97387245,2.789292848,167.6018755,0.516205443,250.1039272,3.452656681,415.3488932,47.60698286,0,E000
40.21570097,2.512221921,175.2389202,0.50612652,254.3000538,3.122312025,381.6596348,59.40018986,0,E000
29.91915457,2.123003295,145.0382079,0.30113496,253.3662021,3.48315877,353.8684958,55.87183952,0,E000
26.60229693,2.548858665,156.758791,0.219112546,249.9961841,2.890484605,354.2044796,55.12715782,0,E000
41.74199004,2.199236763,148.0577586,0.216814561,254.7038382,3.445749254,386.0703203,35.62049559,1,E008
42.80010684,2.186101418,170.030786,0.289753192,248.3560924,2.914465116,375.151304,49.16883016,0,E000
34.04636569,2.621292449,160.5149897,0.279662759,249.0823752,3.565685677,424.0035945,45.48323041,0,E000
36.50948356,2.545431869,173.2379668,0.581866543,250.8096859,3.297623583,447.129746,57.35179581,0,E000
36.10727102,2.198992139,144.814543,0.488579663,252.783719,3.127475937,447.1401849,45.69953851,0,E000
29.39349356,2.481944279,128.0619902,0.367576337,252.7933627,3.083953572,448.2548762,47.71154879,1,E003
44.93748504,2.407543031,144.8178936,0.202836725,247.0015421,3.491122653,388.6415562,56.25022769,0,E000
38.66590753,2.973078163,173.8449684,0.350476188,252.5653858,2.802105724,369.1876713,50.80826786,0,E000
26.93352899,2.140324518,169.0433941,0.584617489,248.0863265,3.28059182,366.4741038,53.21606166,0,E000
30.79502906,2.66030272,153.411162,0.579074471,249.1607067,3.13450528,447.6413222,59.39751572,0,E000
25.68777042,2.769304894,148.4654359,0.432688611,246.2115546,3.443408924,397.5526522,48.59414748,0,E000
33.54215577,2.530302133,145.8910225,0.222956737,245.3955751,3.283591186,374.2310606,45.90670384,0,E000
37.12858119,2.745733783,148.748392,0.373135968,248.5064269,3.01010689,447.297738,49.52668835,0,E000
43.78997883,2.012120775,167.1012646,0.563530599,254.0841011,3.318567342,354.0487824,45.73937999,0,E000
32.16325436,2.521445689,140.6636992,0.309685156,247.6777431,2.824016181,407.9610899,45.09131296,0,E000
26.49101287,2.375888285,173.4946832,0.28141395,250.780721,3.158528699,381.0147221,48.86610092,0,E000
26.44396818,2.067502547,154.992997,0.250455063,250.3898087,3.383759702,409.4104638,59.62652852,0,E000
55.46751447,2.988760406,163.7541746,0.359760121,253.3553928,3.38389921,424.9275337,47.94209025,1,E001
42.54678707,2.761121537,174.391787,0.556456037,253.3495678,3.284973314,436.2084086,48.16557495,0,E000
39.06037918,2.338267506,154.2127899,0.464537072,252.6630407,3.165619162,391.7048728,57.76637823,0,E000
26.71017062,2.133828363,163.827193,0.259752654,247.7725842,2.818055757,448.9333287,51.52476269,0,E000
43.64236565,2.577279029,141.0275858,0.56593686,247.0940671,3.500573629,442.6707504,47.26189224,0,E000
27.39730735,2.582422658,153.0501567,0.480439035,249.2711245,2.82783936,358.9003178,56.35517802,0,E000
42.26206852,2.038426349,146.1476417,0.355189102,252.6723339,3.015978909,390.951848,47.12743243,0,E000
42.54730091,2.080063663,172.8275201,0.428403348,226.4563066,2.831357468,401.5217796,45.7354687,1,E005
26.30510378,21.02698012,158.8831134,0.40568287,253.3580637,3.390847598,376.5149002,45.25340033,1,E002
37.12349269,2.034670267,175.9185859,0.527798274,248.9627726,3.053033879,427.7161196,54.21615014,0,E000
29.28600699,2.782346408,145.9023056,0.389421533,252.906062,-14.75678688,414.4150709,50.96283494,1,E006
26.50275563,2.379094049,162.640737,0.303290725,245.1301021,3.443456261,408.3833273,52.32841741,0,E000
41.70604991,2.937388066,169.0002431,0.405046098,246.2646425,3.247072697,388.0241166,51.42514192,0,E000
44.27239954,2.328192754,163.8764276,0.37997747,247.0518714,2.898857992,397.598169,46.94104501,0,E000
39.38403557,2.418333864,142.70419,0.576511572,251.0857159,3.516330169,358.3680988,51.48521608,0,E000
44.72002128,2.459265197,178.8460363,0.244958811,251.685467,3.425218504,439.1453873,47.33877764,0,E000
33.77230838,2.268533756,167.0234709,0.372137269,246.0314676,2.844588421,431.2239539,50.07959542,0,E000
36.29682267,2.076862075,154.1891423,0.507892567,249.7699192,3.483476786,366.7041781,48.20019862,0,E000
40.2457027,2.881690612,167.8431945,0.308273442,249.2244579,3.464141794,411.6884072,59.5488836,0,E000
33.55082037,2.072084336,175.4437374,0.225517823,245.0365631,3.078216078,385.9070779,49.60987771,0,E000
56.10231998,2.493015462,167.7611395,0.580840614,247.9530621,2.997090522,410.1806892,46.96198667,1,E001
39.72888471,2.10926421,159.1396428,0.449181618,251.7025398,2.911167924,444.8656158,58.15540907,0,E000
41.33198879,2.340387104,152.9412165,0.364377021,248.5097562,2.880424287,369.8104194,57.1599866,0,E000
27.40418111,2.289187446,158.7616299,0.576762235,254.7602016,3.282660453,373.6798035,47.41073377,0,E000
31.28711962,2.353251409,179.889516,0.457110965,245.3778451,3.488985782,362.7949941,48.63494717,0,E000
26.68213612,2.719353622,158.3649609,0.26534178,248.3855403,3.287556238,386.4027469,50.13898157,0,E000
39.13714688,2.786903386,173.526199,0.37833022,253.5592519,3.488850349,442.223087,47.37198969,0,E000
43.5317525,2.506266059,161.9947425,0.266601419,249.0278553,3.410628152,424.891764,50.61504231,0,E000
30.39499223,2.714052723,140.5291525,0.538204324,245.1583807,2.877561699,370.6513165,47.79836868,0,E000
41.35668432,2.110431863,148.1635064,0.552683588,248.355572,3.083124534,366.4241067,46.2571265,0,E000
42.88198407,2.590637834,144.7981177,0.215026492,248.5347748,2.91070285,369.2801903,55.02389156,0,E000
40.27211588,2.842711902,156.216913,0.41849904,249.2589316,3.222099565,425.3803484,51.40449299,0,E000
28.64235831,2.944448583,176.6000615,0.579026051,246.2693606,3.180563263,361.0579187,51.17795198,0,E000
25.64368806,2.04773379,171.5753184,0.413231529,250.7814067,-6.029707018,413.8354305,57.88772835,1,E006
25.12976168,2.706844357,187.8040302,0.45477743,252.4645976,3.542091388,414.6860224,59.55440599,1,E003
30.76916701,2.249019962,177.5678973,17.9093839,246.9519381,2.914636793,352.602955,48.55562263,1,E004
29.9697828,2.623405958,161.9549121,0.202985256,246.133871,3.34991193,398.5372371,55.03350158,0,E000
41.38204635,2.404289747,141.7626345,0.208459929,250.8142489,3.09065958,414.0090397,56.75434114,0,E000
40.01229503,2.822103161,144.7483638,0.443872763,250.0193558,3.048778417,430.2675813,46.22085475,0,E000
39.44904231,2.804989,159.4452194,0.577882953,253.3611862,3.585661903,386.3189196,50.21507612,0,E000
41.12223635,2.437799531,162.1832269,0.519931782,251.1050617,2.97980819,464.4241919,56.01160471,1,E007
39.04968168,2.362235442,146.4271834,0.348389485,249.9756608,2.901744951,386.0532918,56.29820158,0,E000
34.96391433,2.632282154,146.7125838,0.436321813,247.3360903,3.329012245,418.9969012,49.05703658,0,E000
39.76898419,2.260236598,145.2907486,0.202345891,246.0796245,3.580863749,364.4475697,48.70717605,0,E000
28.73140118,2.769223148,155.4239037,0.496947975,254.1083423,2.87816582,372.3494314,57.55066081,0,E000
41.91923905,2.607478395,155.2177781,0.22260585,251.7767377,3.0625614,396.7776265,78.67661821,1,E008
35.49022779,2.429931077,164.1260048,0.487755262,250.127499,2.860879991,378.0883273,46.82627996,0,E000
42.06018911,2.434019366,179.9823081,0.477163564,249.8708254,2.880822597,449.3773103,48.77496653,0,E000
42.53977662,2.208667625,159.8411958,-10.79788043,248.6080683,3.461087368,395.2139055,52.85541498,1,E004
27.18532223,2.416988603,170.5714893,0.35799,271.3792323,3.058188982,429.751456,50.08388575,1,E005
40.4193436,2.041672901,166.3618164,0.281920964,249.9173794,3.392250425,398.403894,59.66448505,0,E000
25.60774119,2.442545515,165.1067551,0.504402393,249.128394,2.932960429,438.9693725,45.30511247,0,E000
43.97771075,2.426083384,157.6917522,0.206411263,254.1852153,3.429879079,397.3760154,47.43942444,0,E000
26.05346312,2.292910766,151.8306452,0.247058491,235.73957,2.820844442,438.572078,58.29028527,1,E005
44.88123967,2.537356405,168.4044357,0.222483823,251.3173618,3.411719689,427.8514295,68.39423941,1,E008
32.52519171,2.494212447,168.5901311,0.302991687,246.6290265,2.99660025,449.2589876,45.96352872,0,E000
41.61238816,2.384206713,176.6907227,0.24815126,247.8524434,3.229494574,360.6388405,46.22555939,0,E000
29.75088262,2.307795832,152.6440525,0.381583533,254.6943938,3.16030657,377.9594371,45.95739052,0,E000
41.7222561,2.678072512,167.3817773,0.286862133,272.6251281,3.431203908,383.0215225,53.03447479,1,E005
32.49080238,2.965822161,142.6902366,0.379631406,245.5709908,3.139594266,402.1267754,45.97568937,0,E000
26.78248864,2.47392122,164.9351826,0.390843927,246.7965929,3.299937976,448.2040088,48.28776518,0,E000
44.3820526,2.907898794,160.5483142,0.361010542,247.2114761,3.417998277,369.7670937,45.25759486,0,E000
38.92041236,2.476900106,163.3931125,0.360904165,248.9477532,2.964294548,420.8478253,47.41405517,0,E000
26.87801432,2.920766608,178.1453043,0.521986734,251.7734185,2.843118632,432.1123626,45.66520293,0,E000
31.6179605,2.461477465,151.080501,0.253478262,248.2168637,3.50801226,442.5529322,52.98236227,0,E000
29.86964593,2.718739618,170.3929463,0.400679666,253.5776555,2.880645758,375.2742669,58.18488462,0,E000
27.24077804,2.306313499,157.1624948,0.450701339,251.6741553,2.985487691,394.9725411,45.52358789,0,E000
42.87574854,2.256737775,149.610587,-9.871619869,246.0735397,3.357775729,370.7398718,58.89218621,1,E004
29.6591895,2.578298399,147.2356761,0.404904226,253.3216245,2.916502991,397.437264,52.91864742,0,E000
27.21263474,2.227749736,147.075878,0.28430524,248.6716963,3.047812251,389.0717442,46.07711318,0,E000
42.35836589,2.838491834,160.1338052,0.536646184,250.2514085,3.514767243,391.836891,59.41376147,0,E000
40.29766523,2.610546755,161.8670906,0.323340849,250.0853889,3.407589255,409.9012637,57.60542258,0,E000
29.18762667,2.29278943,147.6990146,0.305703951,253.3486576,3.311225998,390.5879669,71.97292291,1,E008
29.9978639,2.488518354,168.059916,12.22260115,250.1818494,3.217452561,403.9434355,52.76610986,1,E004
31.40099202,2.79326135,150.3868336,0.324094113,254.3398742,3.285375664,390.375661,58.65616634,0,E000
42.43671153,2.969809489,153.653384,0.518621449,253.5153081,13.81387823,411.9088565,53.76673356,1,E006
37.20667567,2.607752683,153.685304,0.255359034,251.1944507,3.587897253,370.883702,59.02614924,0,E000
36.8895267,2.85497402,166.5324284,0.545761195,251.6290625,3.324637024,421.4855974,54.25068496,0,E000
43.15132948,2.34970323,175.8946346,0.590647055,247.6251029,3.161237618,375.8584222,52.93028781,0,E000
40.38985866,2.705585863,173.9778562,0.59974012,250.9927752,3.563136643,431.9230577,59.21875618,0,E000
30.13125567,2.696429807,154.5302141,0.557899028,249.6775823,3.246507327,448.4937869,56.323976,0,E000
31.92691989,2.210704964,154.5928988,0.510728547,253.8968741,3.404054563,364.9384547,57.17179546,0,E000
42.37246336,2.265326138,177.8299881,0.298985192,254.7973433,2.807475963,379.6255753,59.29569879,0,E000
41.57475018,2.098082581,165.4376131,0.330468102,254.5776666,3.324916873,416.9080017,49.64637845,0,E000
42.41938247,2.832830377,156.8876894,0.555439712,251.0438072,3.431738891,434.053588,58.74702523,0,E000
29.19811186,2.80823521,153.5722107,0.5160333,245.732456,3.501136755,415.4621496,47.59805446,0,E000
42.88381749,2.803814545,163.8924951,0.317880548,254.5683567,2.934512869,389.5076325,55.63431185,0,E000
31.20723918,2.335610454,158.4359335,0.296098007,254.4865408,3.576683358,412.7138394,53.15234187,0,E000
32.35431606,2.35549301,174.9628709,0.599517174,252.9266248,3.110824918,382.737668,59.60910875,0,E000
25.73773895,2.240692712,146.1970124,0.432828052,252.6329491,3.159318562,393.4607654,46.43304311,0,E000
44.82337252,2.95142981,171.2085059,0.254250646,248.1660243,3.084497599,394.0351774,51.96202781,0,E000
38.66013547,2.877830078,169.3200043,0.480626106,252.4972575,2.803487664,385.4265721,55.60706277,0,E000
27.65049345,2.033676404,147.7983309,0.4916961,252.2058642,3.312039038,421.8237995,49.43065506,0,E000
38.56032305,2.918426432,148.5597871,0.417650401,254.0125921,3.057329977,388.3065676,59.30358336,0,E000
31.22521324,2.590166738,123.7941888,0.446517422,253.7382374,3.200769461,383.1176414,59.94407352,1,E003
29.07772951,2.187056836,159.5606952,14.13455051,253.9320659,3.309235591,418.9340116,55.01410845,1,E004
